ParkingSpaceId,ParkingMeterStatus,OccupancyStatus,OccupancyDateChanged
2294A,N,O,03/30/2022 18:40:59 PM
2294B,N,O,03/30/2022 18:40:59 PM
2295A,N,O,03/30/2022 22:33:29 PM
2295B,N,O,03/30/2022 22:33:29 PM
2296A,N,O,03/30/2022 20:17:44 PM
2296B,N,O,03/30/2022 20:17:44 PM
2297A,N,O,03/30/2022 22:23:46 PM
2297B,N,O,03/30/2022 22:23:46 PM
2298A,N,O,03/30/2022 23:28:37 PM
2298B,N,O,03/30/2022 23:28:37 PM
22B,N,V,03/30/2022 23:22:19 PM
23002A,N,O,03/30/2022 18:04:56 PM
23002B,N,O,03/30/2022 18:04:56 PM
23003B,N,O,03/30/2022 11:13:36 AM
23004A,N,O,03/30/2022 13:56:03 PM
23004B,N,O,03/30/2022 13:56:03 PM
23005A,N,O,03/30/2022 16:10:45 PM
23005B,N,O,03/30/2022 16:10:45 PM
23006A,N,O,03/30/2022 06:30:37 AM
23007A,N,O,03/30/2022 12:29:54 PM
23007B,N,O,03/30/2022 12:29:54 PM
23008A,N,O,03/30/2022 19:50:36 PM
23008B,N,V,03/30/2022 19:50:36 PM
23010A,N,O,03/30/2022 19:57:27 PM
23010B,N,O,03/30/2022 19:57:27 PM
23011A,N,O,03/30/2022 17:40:02 PM
23011B,N,V,03/30/2022 17:40:02 PM
23012A,N,V,03/30/2022 19:59:30 PM
23012B,N,V,03/30/2022 19:59:30 PM
23013A,N,O,03/30/2022 15:33:57 PM
23013B,N,O,03/30/2022 15:33:57 PM
23020B,N,O,03/30/2022 15:35:43 PM
23021A,N,O,03/30/2022 18:27:58 PM
23021B,N,O,03/30/2022 18:27:58 PM
23022A,N,O,03/30/2022 19:21:51 PM
23022B,N,O,03/30/2022 19:21:51 PM
23023A,N,O,03/30/2022 18:55:00 PM
23023B,N,O,03/30/2022 18:55:00 PM
23024A,N,O,03/30/2022 18:03:45 PM
23024B,N,O,03/30/2022 18:03:45 PM
23025A,N,O,03/30/2022 19:57:27 PM
23025B,N,O,03/30/2022 19:57:27 PM
23026A,N,O,03/30/2022 17:56:42 PM
23026B,N,O,03/30/2022 17:56:42 PM
23027A,N,O,03/30/2022 18:46:21 PM
23027B,N,O,03/30/2022 18:46:21 PM
23028A,N,O,03/30/2022 18:39:25 PM
23028B,N,O,03/30/2022 18:39:25 PM
23029A,N,O,03/30/2022 17:51:29 PM
23029B,N,O,03/30/2022 17:51:29 PM
23030A,N,O,03/30/2022 18:54:47 PM
23030B,N,O,03/30/2022 18:54:47 PM
23031A,N,O,03/30/2022 18:33:32 PM
23031B,N,O,03/30/2022 18:33:32 PM
23032A,N,O,03/30/2022 17:36:23 PM
23032B,N,O,03/30/2022 17:36:23 PM
23033A,N,O,03/30/2022 18:04:09 PM
23033B,N,O,03/30/2022 18:04:09 PM
23034A,N,O,03/30/2022 19:01:07 PM
23034B,N,O,03/30/2022 19:01:07 PM
23035A,N,O,03/30/2022 18:25:31 PM
23035B,N,O,03/30/2022 18:25:31 PM
23036A,N,O,03/30/2022 19:20:47 PM
23036B,N,O,03/30/2022 19:20:47 PM
23037A,N,O,03/30/2022 18:37:08 PM
23037B,N,O,03/30/2022 18:37:08 PM
23038A,N,O,03/30/2022 19:18:36 PM
23038B,N,O,03/30/2022 19:18:36 PM
23039A,N,O,03/30/2022 18:48:31 PM
23039B,N,O,03/30/2022 18:48:31 PM
23040A,N,O,03/30/2022 16:41:16 PM
23040B,N,O,03/30/2022 16:41:16 PM
23041A,N,O,03/30/2022 17:59:36 PM
23042A,N,O,03/30/2022 16:48:51 PM
23042B,N,O,03/30/2022 16:48:51 PM
23043A,N,V,03/30/2022 19:59:44 PM
23043B,N,O,03/30/2022 19:59:44 PM
23045A,N,O,03/30/2022 19:53:12 PM
23045B,N,V,03/30/2022 19:53:12 PM
23046A,N,O,03/30/2022 19:14:58 PM
23046B,N,O,03/30/2022 19:14:58 PM
23047A,N,O,03/30/2022 18:04:21 PM
23047B,N,O,03/30/2022 18:04:21 PM
23048A,N,O,03/30/2022 19:12:59 PM
23048B,N,O,03/30/2022 19:12:59 PM
23049A,N,O,03/30/2022 19:41:11 PM
23049B,N,O,03/30/2022 19:41:11 PM
23050A,N,O,03/30/2022 19:00:09 PM
23050B,N,O,03/30/2022 19:00:09 PM
23051A,N,O,03/30/2022 18:31:03 PM
23051B,N,O,03/30/2022 18:31:03 PM
23052A,N,O,03/30/2022 16:28:23 PM
23052B,N,O,03/30/2022 16:28:23 PM
23053A,N,O,03/30/2022 17:51:43 PM
23053B,N,O,03/30/2022 17:51:43 PM
23055B,N,O,03/30/2022 18:53:43 PM
23056A,N,O,03/30/2022 19:33:46 PM
23056B,N,O,03/30/2022 19:33:46 PM
23057A,N,O,03/30/2022 19:54:56 PM
23057B,N,O,03/30/2022 19:54:56 PM
23058A,N,O,03/30/2022 18:54:42 PM
23058B,N,O,03/30/2022 18:54:42 PM
23059A,N,O,03/30/2022 18:31:05 PM
23059B,N,O,03/30/2022 18:31:05 PM
23060A,N,O,03/30/2022 19:34:36 PM
23061A,NU,O,03/20/2022 18:55:07 PM
23061B,NU,O,03/20/2022 18:55:07 PM
23062A,N,O,03/30/2022 18:49:29 PM
23062B,N,O,03/30/2022 18:49:29 PM
23063A,N,O,03/30/2022 15:21:44 PM
23063B,N,O,03/30/2022 15:21:44 PM
23064B,N,O,03/30/2022 19:53:35 PM
23065A,N,O,03/30/2022 19:57:00 PM
23065B,N,V,03/30/2022 19:57:00 PM
23066A,N,O,03/30/2022 17:30:06 PM
23066B,N,O,03/30/2022 17:30:06 PM
23067B,N,O,03/30/2022 18:41:48 PM
23072A,N,O,03/30/2022 19:03:19 PM
23072B,N,V,03/30/2022 19:03:19 PM
23073A,N,O,03/30/2022 19:52:51 PM
23073B,N,O,03/30/2022 19:52:51 PM
23074A,N,O,03/30/2022 17:47:48 PM
23075A,N,O,03/30/2022 19:58:38 PM
23075B,N,O,03/30/2022 19:58:38 PM
23076A,N,O,03/30/2022 19:50:35 PM
23076B,N,O,03/30/2022 19:50:35 PM
23077A,N,O,03/30/2022 19:52:51 PM
23077B,N,O,03/30/2022 19:52:51 PM
23078A,N,O,03/30/2022 19:23:29 PM
23078B,N,O,03/30/2022 19:23:29 PM
23079A,N,O,03/30/2022 13:31:07 PM
23079B,N,O,03/30/2022 13:31:07 PM
23080A,N,O,03/30/2022 19:49:32 PM
23080B,N,O,03/30/2022 19:49:32 PM
23081A,N,O,03/30/2022 19:10:36 PM
23081B,N,O,03/30/2022 19:10:36 PM
23082A,N,V,03/30/2022 19:59:32 PM
23082B,N,O,03/30/2022 19:59:32 PM
23087A,N,O,03/30/2022 17:19:54 PM
23087B,N,O,03/30/2022 17:19:54 PM
23088A,N,O,03/30/2022 19:13:11 PM
23088B,N,O,03/30/2022 19:13:11 PM
23089A,N,O,03/30/2022 19:14:07 PM
23089B,N,O,03/30/2022 19:14:07 PM
23090B,N,O,03/30/2022 17:52:03 PM
23091A,N,O,03/30/2022 10:42:36 AM
23092A,N,O,03/30/2022 17:49:45 PM
23092B,N,O,03/30/2022 17:49:45 PM
23093A,N,O,03/30/2022 18:21:29 PM
23093B,N,O,03/30/2022 18:21:29 PM
23094A,N,O,03/30/2022 18:01:49 PM
23094B,N,O,03/30/2022 18:01:49 PM
23095A,N,O,03/30/2022 19:04:42 PM
23095B,N,O,03/30/2022 19:04:42 PM
23096A,N,O,03/30/2022 18:13:36 PM
23096B,N,O,03/30/2022 18:13:36 PM
23097A,N,O,03/30/2022 18:00:27 PM
23097B,N,O,03/30/2022 18:00:27 PM
23098A,N,O,03/30/2022 19:55:20 PM
23098B,N,O,03/30/2022 19:55:20 PM
23099A,N,O,03/30/2022 17:20:19 PM
23099B,N,O,03/30/2022 17:20:19 PM
23100A,N,O,03/30/2022 09:17:13 AM
23100B,N,O,03/30/2022 09:17:13 AM
23101A,N,O,03/30/2022 18:23:50 PM
23101B,N,O,03/30/2022 18:23:50 PM
23104A,N,O,03/30/2022 16:42:52 PM
23104B,N,O,03/30/2022 16:42:52 PM
23105A,N,O,03/30/2022 16:37:18 PM
23105B,N,O,03/30/2022 16:37:18 PM
23106A,N,O,03/30/2022 17:53:20 PM
23106B,N,O,03/30/2022 17:53:20 PM
23109A,N,O,03/30/2022 19:26:10 PM
23109B,N,O,03/30/2022 19:26:10 PM
23110A,N,O,03/30/2022 18:24:22 PM
23110B,N,O,03/30/2022 18:24:22 PM
23111A,N,O,03/30/2022 19:01:28 PM
23111B,N,O,03/30/2022 19:01:28 PM
23112A,N,O,03/30/2022 17:40:11 PM
23112B,N,O,03/30/2022 17:40:11 PM
23113A,N,O,03/30/2022 19:42:33 PM
23114A,N,O,03/30/2022 06:10:46 AM
23114B,N,O,03/30/2022 06:10:46 AM
23115A,N,O,03/30/2022 14:16:15 PM
23115B,N,O,03/30/2022 14:16:15 PM
23116A,N,O,03/30/2022 16:34:43 PM
23116B,N,O,03/30/2022 16:34:43 PM
2311B,N,O,03/30/2022 16:43:51 PM
23120A,N,O,03/30/2022 19:56:50 PM
23120B,N,V,03/30/2022 19:56:50 PM
23121A,N,O,03/30/2022 13:40:02 PM
23121B,N,O,03/30/2022 13:40:02 PM
2312A,N,O,03/30/2022 12:03:56 PM
2312B,N,O,03/30/2022 12:03:56 PM
2313A,N,O,03/30/2022 12:26:13 PM
2313B,N,O,03/30/2022 12:26:13 PM
23142A,N,O,03/30/2022 19:51:32 PM
23142B,N,O,03/30/2022 19:51:32 PM
23143A,N,O,03/30/2022 18:24:55 PM
23143B,N,O,03/30/2022 18:24:55 PM
23144A,N,O,03/30/2022 17:28:40 PM
23144B,N,O,03/30/2022 17:28:40 PM
23145A,N,O,03/30/2022 18:36:48 PM
23145B,N,O,03/30/2022 18:36:48 PM
23146A,N,O,03/30/2022 18:37:32 PM
23146B,N,O,03/30/2022 18:37:32 PM
23147A,N,O,03/30/2022 17:27:44 PM
23147B,N,O,03/30/2022 17:27:44 PM
23148A,N,O,03/30/2022 18:47:11 PM
23148B,N,O,03/30/2022 18:47:11 PM
23149A,N,O,03/30/2022 19:53:42 PM
23149B,N,O,03/30/2022 19:53:42 PM
2314A,N,O,03/30/2022 06:10:41 AM
2314B,N,O,03/30/2022 06:10:41 AM
23150A,N,O,03/30/2022 18:32:08 PM
23150B,N,O,03/30/2022 18:32:08 PM
23151A,N,O,03/30/2022 17:38:03 PM
23152A,N,O,03/30/2022 15:38:11 PM
23152B,N,O,03/30/2022 15:38:11 PM
23153A,N,O,03/30/2022 18:13:08 PM
23153B,N,O,03/30/2022 18:13:08 PM
23154A,N,O,03/30/2022 16:53:46 PM
23154B,N,O,03/30/2022 16:53:46 PM
23155A,N,O,03/30/2022 18:19:56 PM
23155B,N,O,03/30/2022 18:19:56 PM
23156A,N,O,03/30/2022 18:56:08 PM
23156B,N,V,03/30/2022 18:56:08 PM
23157A,N,O,03/30/2022 15:25:09 PM
23157B,N,O,03/30/2022 15:25:09 PM
23158A,N,O,03/30/2022 16:10:45 PM
23158B,N,O,03/30/2022 16:10:45 PM
23159A,N,O,03/30/2022 16:32:00 PM
23159B,N,O,03/30/2022 16:32:00 PM
2315B,N,O,03/30/2022 06:14:36 AM
23160A,N,O,03/30/2022 15:29:02 PM
23160B,N,O,03/30/2022 15:29:02 PM
23161A,N,V,03/30/2022 11:36:27 AM
23161B,N,O,03/30/2022 11:36:27 AM
23162A,N,O,03/30/2022 14:50:34 PM
23163A,N,O,03/30/2022 11:19:03 AM
23163B,N,O,03/30/2022 11:19:03 AM
23164A,N,O,03/30/2022 17:32:08 PM
23164B,N,O,03/30/2022 17:32:08 PM
23165A,N,V,03/30/2022 11:41:45 AM
23165B,N,O,03/30/2022 11:41:45 AM
23166A,N,O,03/30/2022 19:31:31 PM
23166B,N,V,03/30/2022 19:31:31 PM
23167A,N,O,03/30/2022 11:42:11 AM
23167B,N,O,03/30/2022 11:42:11 AM
23168A,N,O,03/30/2022 17:42:59 PM
23168B,N,O,03/30/2022 17:42:59 PM
23169A,N,O,03/30/2022 17:15:48 PM
23169B,N,O,03/30/2022 17:15:48 PM
2316B,N,O,03/30/2022 18:07:11 PM
23170A,N,O,03/30/2022 08:32:05 AM
23170B,N,O,03/30/2022 08:32:05 AM
23171A,N,O,03/30/2022 19:55:03 PM
23171B,N,O,03/30/2022 19:55:03 PM
23172A,N,O,03/30/2022 19:23:25 PM
23172B,N,O,03/30/2022 19:23:25 PM
23173A,N,O,03/30/2022 19:44:02 PM
23173B,N,O,03/30/2022 19:44:02 PM
23174A,N,V,03/30/2022 19:46:58 PM
23174B,N,O,03/30/2022 19:46:58 PM
23175A,N,O,03/30/2022 17:58:41 PM
23175B,N,O,03/30/2022 17:58:41 PM
23176A,N,O,03/30/2022 19:38:51 PM
23176B,N,O,03/30/2022 19:38:51 PM
23177A,N,O,03/30/2022 18:30:04 PM
23177B,N,O,03/30/2022 18:30:04 PM
23178A,N,O,03/30/2022 19:18:31 PM
23178B,N,O,03/30/2022 19:18:31 PM
23179A,N,O,03/30/2022 18:34:17 PM
23179B,N,O,03/30/2022 18:34:17 PM
2317B,N,O,03/30/2022 06:13:03 AM
23182A,N,O,03/30/2022 19:29:25 PM
23182B,N,O,03/30/2022 19:29:25 PM
23183A,N,O,03/30/2022 19:56:16 PM
23184A,N,O,03/30/2022 19:09:49 PM
23184B,N,O,03/30/2022 19:09:49 PM
23185A,N,O,03/30/2022 19:32:06 PM
23185B,N,O,03/30/2022 19:32:06 PM
23186A,N,O,03/30/2022 19:39:12 PM
23186B,N,O,03/30/2022 19:39:12 PM
23187A,N,O,03/30/2022 19:32:08 PM
23187B,N,O,03/30/2022 19:32:08 PM
23188A,N,O,03/30/2022 18:09:10 PM
23188B,N,O,03/30/2022 18:09:10 PM
23189A,N,O,03/30/2022 18:36:27 PM
23189B,N,O,03/30/2022 18:36:27 PM
2318A,N,O,03/30/2022 17:09:40 PM
2318B,N,O,03/30/2022 17:09:40 PM
23190A,N,O,03/30/2022 19:49:55 PM
23190B,N,O,03/30/2022 19:49:55 PM
23191A,N,O,03/30/2022 17:59:29 PM
23191B,N,O,03/30/2022 17:59:29 PM
23192A,N,O,03/30/2022 19:57:36 PM
23192B,N,O,03/30/2022 19:57:36 PM
23193A,N,O,03/30/2022 18:22:44 PM
23193B,N,O,03/30/2022 18:22:44 PM
23194A,N,O,03/30/2022 17:32:06 PM
23194B,N,O,03/30/2022 17:32:06 PM
23195A,N,O,03/30/2022 17:53:38 PM
23195B,N,O,03/30/2022 17:53:38 PM
23196A,N,O,03/30/2022 18:59:06 PM
23196B,N,O,03/30/2022 18:59:06 PM
23197A,N,O,03/30/2022 18:27:37 PM
23197B,N,O,03/30/2022 18:27:37 PM
23198A,N,O,03/30/2022 18:38:11 PM
23199A,N,O,03/30/2022 19:36:32 PM
23199B,N,O,03/30/2022 19:36:32 PM
2319A,N,O,03/30/2022 12:45:33 PM
2319B,N,O,03/30/2022 12:45:33 PM
23200A,N,O,03/30/2022 19:34:51 PM
23200B,N,O,03/30/2022 19:34:51 PM
23201A,NU,V,04/19/2021 16:52:32 PM
23201B,N,O,03/30/2022 17:20:37 PM
23203A,N,O,03/30/2022 19:18:44 PM
23203B,N,O,03/30/2022 19:18:44 PM
23204A,N,O,03/30/2022 19:16:25 PM
23204B,N,O,03/30/2022 19:16:25 PM
23205A,N,O,03/30/2022 16:57:04 PM
23205B,N,O,03/30/2022 16:57:04 PM
23206A,N,O,03/30/2022 19:29:49 PM
23206B,N,O,03/30/2022 19:29:49 PM
23208A,N,O,03/30/2022 18:10:08 PM
23208B,N,O,03/30/2022 18:10:08 PM
23209A,N,O,03/30/2022 18:23:37 PM
2320A,N,O,03/30/2022 17:33:52 PM
2320B,N,O,03/30/2022 17:33:52 PM
23210B,N,V,03/30/2022 19:58:52 PM
23211A,N,V,03/30/2022 18:30:25 PM
23212A,N,O,03/30/2022 19:51:03 PM
23212B,N,V,03/30/2022 19:51:03 PM
23213A,N,O,03/30/2022 19:51:41 PM
23213B,N,O,03/30/2022 19:51:41 PM
23214A,N,O,03/30/2022 19:25:47 PM
23214B,N,O,03/30/2022 19:25:47 PM
23215A,N,O,03/30/2022 19:57:30 PM
23215B,N,O,03/30/2022 19:57:30 PM
23216A,N,O,03/30/2022 18:07:56 PM
23216B,N,O,03/30/2022 18:07:56 PM
23217A,N,O,03/30/2022 19:16:23 PM
23217B,N,V,03/30/2022 19:16:23 PM
23218A,N,O,03/30/2022 19:44:14 PM
23218B,N,O,03/30/2022 19:44:14 PM
23219A,N,O,03/30/2022 19:42:31 PM
23219B,N,O,03/30/2022 19:42:31 PM
2321A,N,O,03/30/2022 16:17:13 PM
2321B,N,O,03/30/2022 16:17:13 PM
23220A,N,V,03/30/2022 19:51:41 PM
23220B,N,O,03/30/2022 19:51:41 PM
23221A,N,O,03/30/2022 19:42:04 PM
23221B,N,O,03/30/2022 19:42:04 PM
23222A,N,O,03/30/2022 19:25:03 PM
23222B,N,O,03/30/2022 19:25:03 PM
23223A,N,O,03/30/2022 17:46:15 PM
23223B,N,O,03/30/2022 17:46:15 PM
23224A,N,O,03/30/2022 19:53:52 PM
23224B,N,V,03/30/2022 19:53:52 PM
2322A,N,O,03/30/2022 20:44:33 PM
2322B,N,O,03/30/2022 20:44:33 PM
23239A,N,O,03/30/2022 06:10:43 AM
23239B,N,V,03/30/2022 06:10:43 AM
23240A,N,O,03/30/2022 14:32:03 PM
23240B,N,O,03/30/2022 14:32:03 PM
23241A,N,O,03/30/2022 19:52:25 PM
23241B,N,O,03/30/2022 19:52:25 PM
23242A,N,O,03/30/2022 07:50:15 AM
23243A,N,O,03/30/2022 17:56:30 PM
23244A,N,O,03/30/2022 19:49:26 PM
23244B,N,O,03/30/2022 19:49:26 PM
23246A,N,O,03/30/2022 18:44:19 PM
23246B,N,O,03/30/2022 18:44:19 PM
23247A,N,O,03/30/2022 18:33:39 PM
23247B,N,O,03/30/2022 18:33:39 PM
23248A,N,O,03/30/2022 18:13:27 PM
23248B,N,O,03/30/2022 18:13:27 PM
23249A,N,O,03/30/2022 18:24:49 PM
23249B,N,O,03/30/2022 18:24:49 PM
23270A,N,O,03/30/2022 19:55:10 PM
23270B,N,O,03/30/2022 19:55:10 PM
23271A,N,V,03/30/2022 19:48:34 PM
23271B,N,V,03/30/2022 19:48:34 PM
23272A,N,O,03/30/2022 19:48:15 PM
23272B,N,O,03/30/2022 19:48:15 PM
23273A,N,O,03/30/2022 19:45:52 PM
23273B,N,O,03/30/2022 19:45:52 PM
23274A,N,O,03/30/2022 16:51:34 PM
23274B,N,O,03/30/2022 16:51:34 PM
23275A,N,O,03/30/2022 06:14:49 AM
23275B,N,O,03/30/2022 06:14:49 AM
23276A,N,O,03/30/2022 18:05:43 PM
23276B,N,O,03/30/2022 18:05:43 PM
23277A,N,O,03/30/2022 15:36:46 PM
23278A,N,O,03/30/2022 19:07:08 PM
23278B,N,O,03/30/2022 19:07:08 PM
23279A,N,O,03/30/2022 14:48:39 PM
23279B,N,O,03/30/2022 14:48:39 PM
23280A,N,V,03/30/2022 19:44:38 PM
23280B,N,O,03/30/2022 19:44:38 PM
23281A,N,O,03/30/2022 18:15:15 PM
23281B,N,O,03/30/2022 18:15:15 PM
23282A,N,O,03/30/2022 17:49:48 PM
23282B,N,O,03/30/2022 17:49:48 PM
23283A,N,O,03/30/2022 18:55:07 PM
23283B,N,O,03/30/2022 18:55:07 PM
23285B,N,O,03/30/2022 19:06:24 PM
23286A,N,O,03/30/2022 19:57:34 PM
23286B,N,O,03/30/2022 19:57:34 PM
23287A,N,O,03/30/2022 13:32:33 PM
23287B,N,O,03/30/2022 13:32:33 PM
23288A,N,O,03/30/2022 19:53:31 PM
23288B,N,O,03/30/2022 19:53:31 PM
23294A,N,O,03/30/2022 19:07:11 PM
23294B,N,O,03/30/2022 19:07:11 PM
23295A,N,O,03/30/2022 17:28:18 PM
23295B,N,O,03/30/2022 17:28:18 PM
23296A,N,O,03/30/2022 15:55:21 PM
23296B,N,O,03/30/2022 15:55:21 PM
23297A,N,O,03/30/2022 10:09:41 AM
23297B,N,O,03/30/2022 10:09:41 AM
23300A,N,O,03/30/2022 11:56:56 AM
23301A,N,O,03/30/2022 16:43:04 PM
23301B,N,O,03/30/2022 16:43:04 PM
23302A,N,O,03/30/2022 18:13:12 PM
23302B,N,O,03/30/2022 18:13:12 PM
23303A,N,O,03/30/2022 17:33:35 PM
23303B,N,O,03/30/2022 17:33:35 PM
23304A,N,O,03/30/2022 19:28:23 PM
23304B,N,O,03/30/2022 19:28:23 PM
23305A,N,O,03/30/2022 12:23:52 PM
23305B,N,O,03/30/2022 12:23:52 PM
23306A,N,O,03/30/2022 17:54:00 PM
23306B,N,O,03/30/2022 17:54:00 PM
23307A,N,O,03/30/2022 19:01:50 PM
23307B,N,O,03/30/2022 19:01:50 PM
23308A,N,O,03/30/2022 06:11:47 AM
23308B,N,O,03/30/2022 06:11:47 AM
23309A,N,O,03/30/2022 19:07:04 PM
23309B,N,O,03/30/2022 19:07:04 PM
23311A,N,O,03/30/2022 19:38:36 PM
23311B,N,O,03/30/2022 19:38:36 PM
23312A,N,O,03/30/2022 19:33:05 PM
23312B,N,O,03/30/2022 19:33:05 PM
23313A,NU,V,04/19/2021 13:56:25 PM
23313B,N,V,03/30/2022 17:44:15 PM
23314A,N,V,03/30/2022 19:58:54 PM
23314B,N,O,03/30/2022 19:58:54 PM
23315A,N,O,03/30/2022 16:17:33 PM
23315B,N,O,03/30/2022 16:17:33 PM
23320A,N,O,03/30/2022 17:30:32 PM
23320B,N,O,03/30/2022 17:30:32 PM
23321A,N,O,03/30/2022 19:46:18 PM
23321B,N,O,03/30/2022 19:46:18 PM
23322A,N,O,03/30/2022 19:44:43 PM
23322B,N,O,03/30/2022 19:44:43 PM
23323A,N,O,03/30/2022 19:48:05 PM
23324A,N,O,03/30/2022 19:58:25 PM
23324B,N,O,03/30/2022 19:58:25 PM
23325A,N,O,03/30/2022 15:47:57 PM
23325B,N,O,03/30/2022 15:47:57 PM
2332A,N,O,03/30/2022 10:31:52 AM
2332B,N,O,03/30/2022 10:31:52 AM
23336A,N,O,03/30/2022 11:37:19 AM
23337A,N,O,03/30/2022 19:52:05 PM
23337B,N,O,03/30/2022 19:52:05 PM
23338A,N,O,03/30/2022 15:02:38 PM
23338B,N,O,03/30/2022 15:02:38 PM
23339A,NU,V,03/02/2022 15:45:46 PM
23339B,NU,V,03/02/2022 15:45:46 PM
2333A,N,O,03/30/2022 16:55:55 PM
2333B,N,O,03/30/2022 16:55:55 PM
23340A,NU,V,02/21/2022 18:31:48 PM
23341A,N,O,03/30/2022 17:28:21 PM
23341B,N,O,03/30/2022 17:28:21 PM
23342A,N,O,03/30/2022 19:47:23 PM
23342B,N,O,03/30/2022 19:47:23 PM
23343A,N,O,03/30/2022 18:31:19 PM
23343B,N,O,03/30/2022 18:31:19 PM
23344A,N,O,03/30/2022 17:39:04 PM
23344B,N,O,03/30/2022 17:39:04 PM
23345A,N,O,03/30/2022 08:04:23 AM
23345B,N,O,03/30/2022 08:04:23 AM
23346A,N,O,03/30/2022 18:47:11 PM
23346B,N,O,03/30/2022 18:47:11 PM
23347A,N,O,03/30/2022 19:35:57 PM
23347B,N,V,03/30/2022 19:35:57 PM
23348A,N,O,03/30/2022 12:23:29 PM
23348B,N,O,03/30/2022 12:23:29 PM
23349A,N,O,03/30/2022 17:11:16 PM
23349B,N,O,03/30/2022 17:11:16 PM
2334A,N,O,03/30/2022 19:11:41 PM
2334B,N,O,03/30/2022 19:11:41 PM
23350A,N,O,03/30/2022 18:55:43 PM
23350B,N,O,03/30/2022 18:55:43 PM
23351A,N,O,03/30/2022 18:36:37 PM
23351B,N,O,03/30/2022 18:36:37 PM
23352A,N,O,03/30/2022 19:18:03 PM
23352B,N,O,03/30/2022 19:18:03 PM
23353A,N,O,03/30/2022 19:22:07 PM
23355A,NU,O,04/22/2021 12:32:33 PM
23355B,N,O,03/30/2022 19:31:54 PM
23356A,N,O,03/30/2022 19:59:27 PM
23356B,N,V,03/30/2022 19:59:27 PM
23357A,N,O,03/30/2022 11:43:17 AM
23357B,N,O,03/30/2022 11:43:17 AM
23358A,N,O,03/30/2022 12:23:51 PM
23358B,N,O,03/30/2022 12:23:51 PM
23359A,N,O,03/30/2022 19:17:06 PM
23359B,N,O,03/30/2022 19:17:06 PM
23360A,N,O,03/30/2022 19:32:19 PM
23360B,N,O,03/30/2022 19:32:19 PM
23361A,N,O,03/30/2022 14:23:28 PM
23361B,N,O,03/30/2022 14:23:28 PM
23362A,N,O,03/30/2022 08:27:03 AM
23362B,N,O,03/30/2022 08:27:03 AM
23363A,N,O,03/30/2022 15:09:52 PM
23363B,N,O,03/30/2022 15:09:52 PM
23364A,N,O,03/30/2022 15:10:22 PM
23364B,N,O,03/30/2022 15:10:22 PM
23365A,N,O,03/30/2022 15:36:30 PM
23365B,N,O,03/30/2022 15:36:30 PM
23366A,N,O,03/30/2022 19:58:58 PM
23366B,N,O,03/30/2022 19:58:58 PM
23367A,N,V,03/30/2022 19:55:47 PM
23367B,N,O,03/30/2022 19:55:47 PM
23368A,N,O,03/30/2022 17:57:20 PM
23368B,N,O,03/30/2022 17:57:20 PM
23369A,N,V,03/30/2022 14:22:52 PM
23369B,N,O,03/30/2022 14:22:52 PM
23370A,N,O,03/30/2022 19:02:03 PM
23370B,N,O,03/30/2022 19:02:03 PM
23371A,N,O,03/30/2022 17:46:37 PM
23371B,N,O,03/30/2022 17:46:37 PM
23372A,N,O,03/30/2022 14:13:12 PM
23372B,N,O,03/30/2022 14:13:12 PM
23373A,N,O,03/30/2022 19:44:25 PM
23373B,N,O,03/30/2022 19:44:25 PM
23374A,N,O,03/30/2022 14:37:44 PM
23374B,N,O,03/30/2022 14:37:44 PM
23375A,N,O,03/30/2022 18:38:19 PM
23375B,N,O,03/30/2022 18:38:19 PM
23376A,N,O,03/30/2022 14:38:41 PM
23376B,N,O,03/30/2022 14:38:41 PM
23377A,N,O,03/30/2022 18:58:04 PM
23377B,N,O,03/30/2022 18:58:04 PM
23378A,N,O,03/30/2022 15:47:10 PM
23378B,N,O,03/30/2022 15:47:10 PM
23379A,N,O,03/30/2022 10:31:06 AM
23379B,N,O,03/30/2022 10:31:06 AM
23380A,N,O,03/30/2022 19:27:57 PM
23380B,N,O,03/30/2022 19:27:57 PM
23381A,N,O,03/30/2022 17:16:56 PM
23381B,N,O,03/30/2022 17:16:56 PM
23386B,N,O,03/30/2022 18:34:35 PM
23387A,N,O,03/30/2022 19:33:52 PM
23387B,N,O,03/30/2022 19:33:52 PM
23388A,N,O,03/30/2022 18:35:03 PM
23388B,N,O,03/30/2022 18:35:03 PM
23389A,N,V,03/30/2022 19:59:50 PM
23389B,N,O,03/30/2022 19:59:50 PM
23390A,N,O,03/30/2022 19:59:03 PM
23390B,N,O,03/30/2022 19:59:03 PM
23391A,N,O,03/30/2022 18:40:49 PM
23391B,N,O,03/30/2022 18:40:49 PM
23392A,N,O,03/30/2022 19:58:56 PM
23392B,N,O,03/30/2022 19:58:56 PM
23393A,N,O,03/30/2022 16:00:39 PM
23393B,N,O,03/30/2022 16:00:39 PM
23394A,N,O,03/30/2022 14:08:04 PM
23394B,N,O,03/30/2022 14:08:04 PM
23395A,N,O,03/30/2022 19:43:03 PM
23395B,N,O,03/30/2022 19:43:03 PM
23396A,N,V,03/30/2022 19:59:23 PM
23396B,N,O,03/30/2022 19:59:23 PM
23397A,N,O,03/30/2022 19:40:26 PM
23397B,N,O,03/30/2022 19:40:26 PM
23398A,N,O,03/30/2022 18:06:24 PM
23398B,N,O,03/30/2022 18:06:24 PM
23399A,N,O,03/30/2022 18:33:32 PM
